p2p_domain,vid,pid,gid,login_time_year,login_time_month,login_time_day,login_time_hour,login_time_minute,login_time_sec
s0,A106,B001,B023,2020,08,01,11,57,23
s0,A106,B001,B024,2020,08,01,11,57,23
s0,A106,B001,B025,2020,08,01,11,57,23
s0,A106,B001,B026,2020,08,01,11,57,23
s0,A114,0002,0002,2020,08,01,11,57,22
s0,A114,0003,0003,2020,08,01,11,57,22
s0,A114,0004,0004,2020,08,01,11,57,22
s0,A114,0005,0005,2020,08,01,11,57,22
s0,A114,0006,0006,2020,08,01,11,57,22
s0,A114,0007,0007,2020,08,01,11,57,22
s0,A114,0008,0008,2020,08,01,11,57,23
s0,A114,0009,0009,2020,08,01,11,57,23
s0,A114,0010,0010,2020,08,01,11,57,23
s0,AA46,0001,0001,2020,08,01,11,57,22
s0,AA46,0002,0002,2020,08,01,11,57,22
s0,AA46,0003,0003,2020,08,01,11,57,22
s0,AA46,1010,1010,2020,08,01,11,57,22
s0,AA46,1011,1011,2020,08,01,11,57,22
s0,AA46,1012,1012,2020,08,01,11,57,22
s0,AA46,1013,1013,2020,08,01,11,57,22
s0,AA46,1014,1014,2020,08,01,11,57,22
s0,AA46,1015,1015,2020,08,01,11,57,22
s0,AA46,1016,1016,2020,08,01,11,57,22
s0,AA46,1017,1017,2020,08,01,11,57,22
s0,BA02,B100,B100,2020,08,01,11,57,20
s0,BA02,B100,B101,2020,08,01,11,57,20
s0,BA02,D105,0001,2020,08,01,11,57,20
s0,BA02,D125,0001,2020,08,01,11,57,20
s0,BA02,D135,0001,2020,08,01,11,57,20
s0,BA02,D155,0001,2020,08,01,11,57,20
s0,BA02,D165,0001,2020,08,01,11,57,20
s0,BA02,D215,0001,2020,08,01,11,57,20
s0,BA02,D255,0001,2020,08,01,11,57,20
i8,0231,0001,0001,2020,08,01,11,42,28
i8,1112,F300,F100,2020,08,01,11,42,28
i8,2439,F113,F100,2020,08,01,11,42,28
i8,2439,F600,F100,2020,08,01,11,42,28
i8,2439,F600,F101,2020,08,01,11,42,28
i8,2890,F200,0000,2020,08,01,11,42,28
i8,2890,F300,0000,2020,08,01,11,42,28
i8,9505,F300,F102,2020,08,01,11,42,28
i8,9505,F300,F104,2020,08,01,11,42,28
i8,9505,F301,F100,2020,08,01,11,42,28
i8,9955,F300,F101,2020,08,01,11,42,28
i8,9955,F300,F602,2020,08,01,11,42,28
i8,A118,0001,0001,2020,08,01,11,42,28
i8,A118,0001,0004,2020,08,01,11,42,28
i8,A118,0001,0005,2020,08,01,11,42,28
i8,A183,0001,0001,2020,08,01,11,42,28
i8,A200,0001,0001,2020,08,01,11,42,28
i8,A200,0001,0002,2020,08,01,11,42,28
i8,A202,0001,0002,2020,08,01,11,42,28
i8,A202,0001,0003,2020,08,01,11,42,28
i8,A202,0001,0004,2020,08,01,11,42,28
i8,A202,0001,0005,2020,08,01,11,42,28
i8,A202,0001,0006,2020,08,01,11,42,28
i8,A213,0001,0001,2020,08,01,11,42,28
i8,A213,0001,0002,2020,08,01,11,42,28
i8,A214,0001,0001,2020,08,01,11,42,28
i8,A218,0001,0001,2020,08,01,11,42,28
i8,A218,0001,0005,2020,08,01,11,42,28
i8,A220,0001,0001,2020,08,01,11,42,28
i8,A222,0001,0001,2020,08,01,11,42,28
i8,A225,0001,0001,2020,08,01,11,42,28
i8,A225,0002,0002,2020,08,01,11,42,28
i8,A228,0001,0001,2020,08,01,11,42,28
i8,A233,0001,0001,2020,08,01,11,42,28
i8,A237,0001,0001,2020,08,01,11,42,28
i8,A240,0001,0001,2020,08,01,11,42,28
i8,A241,0001,0001,2020,08,01,11,42,28
i8,A241,0001,0002,2020,08,01,11,42,28
i8,AA36,0009,0009,2020,08,01,11,42,28
i8,AA36,0011,0011,2020,08,01,11,42,28
i8,AA36,0014,0014,2020,08,01,11,42,28
i8,AA36,0021,0021,2020,08,01,11,42,28
i8,AA39,AA39,AA39,2020,08,01,11,42,28
i8,C005,F300,F300,2020,08,01,11,42,28
i8,C005,F300,F301,2020,08,01,11,42,28
i8,C005,F300,F302,2020,08,01,11,42,28
i8,C005,F300,F303,2020,08,01,11,42,28
i8,C005,F300,F304,2020,08,01,11,42,28
i8,C005,F300,F305,2020,08,01,11,42,28
i8,C005,F300,F306,2020,08,01,11,42,28
i8,C005,F300,F307,2020,08,01,11,42,28
i8,C011,F300,F102,2020,08,01,11,42,28
i8,C08A,F300,F100,2020,08,01,11,42,28
i8,C08A,F300,F101,2020,08,01,11,42,28
i8,C08A,F300,F102,2020,08,01,11,42,28
t0,C029,F301,F102,2020,08,01,11,45,05
t0,C029,F301,F111,2020,08,01,11,45,05
t0,D004,0022,0022,2020,08,01,11,45,05
t0,D004,0029,0029,2020,08,01,11,45,05
t0,D004,0030,0030,2020,08,01,11,45,05
t0,D004,0034,0034,2020,08,01,11,45,05
t0,D004,0035,0035,2020,08,01,11,45,05
t0,D004,0037,0037,2020,08,01,11,45,05
t0,D004,0038,0038,2020,08,01,11,45,05
t0,D004,0039,0039,2020,08,01,11,45,05
